locationid,zone,aisle,bay
182388,J,8,34
182389,J,8,35
182390,J,8,36
182391,J,8,37
182392,J,8,38
182393,J,8,39
182358,J,8,4
182394,J,8,40
182395,J,8,41
182396,J,8,42
182397,J,8,43
182398,J,8,44
182399,J,8,45
182400,J,8,46
182401,J,8,47
182402,J,8,48
182403,J,8,49
182359,J,8,5
182404,J,8,50
182405,J,8,51
182406,J,8,52
182407,J,8,53
182408,J,8,54
182409,J,8,55
182410,J,8,56
182360,J,8,6
182361,J,8,7
182362,J,8,8
182363,J,8,9
182411,J,9,1
182420,J,9,10
182421,J,9,11
182422,J,9,12
182423,J,9,13
182424,J,9,14
182425,J,9,15
182426,J,9,16
182427,J,9,17
182428,J,9,18
182429,J,9,19
182412,J,9,2
182430,J,9,20
182431,J,9,21
182432,J,9,22
182433,J,9,23
182434,J,9,24
182435,J,9,25
182436,J,9,26
182437,J,9,27
182438,J,9,28
182439,J,9,29
182413,J,9,3
182440,J,9,30
182441,J,9,31
182442,J,9,32
182443,J,9,33
182444,J,9,34
182445,J,9,35
182446,J,9,36
182447,J,9,37
182448,J,9,38
182449,J,9,39
182414,J,9,4
182450,J,9,40
182451,J,9,41
182452,J,9,42
182453,J,9,43
182454,J,9,44
182455,J,9,45
182456,J,9,46
182457,J,9,47
182458,J,9,48
182459,J,9,49
182415,J,9,5
182460,J,9,50
182461,J,9,51
182462,J,9,52
182463,J,9,53
182464,J,9,54
182465,J,9,55
182466,J,9,56
182416,J,9,6
182417,J,9,7
182418,J,9,8
182419,J,9,9
276349,JP,0,1
276545,JP,0,5
276347,JP,1,1
276348,JP,1,2
276601,JP,1,3
276546,JP,1,4
276547,JP,1,5
276760,JP,1,6
276403,JP,10,1
276561,JP,10,5
276769,JP,10,6
276770,JP,11,6
276399,JP,12,1
276400,JP,12,2
276607,JP,12,3
276562,JP,12,4
276563,JP,12,5
276771,JP,12,6
276401,JP,13,1
276402,JP,13,2
276608,JP,13,3
276564,JP,13,4
276565,JP,13,5
276772,JP,13,6
276398,JP,14,1
276566,JP,14,5
276773,JP,14,6
276390,JP,15,1
276391,JP,15,2
276609,JP,15,3
276567,JP,15,4
276568,JP,15,5
276774,JP,15,6
276392,JP,16,1
276393,JP,16,2
276610,JP,16,3
276569,JP,16,4
276570,JP,16,5
276775,JP,16,6
276394,JP,17,1
276395,JP,17,2
276611,JP,17,3
276571,JP,17,4
276572,JP,17,5
276776,JP,17,6
276396,JP,18,1
276397,JP,18,2
276612,JP,18,3
276573,JP,18,4
276574,JP,18,5
276777,JP,18,6
276761,JP,2,6
276345,JP,3,1
276346,JP,3,2
276602,JP,3,3
276548,JP,3,4
276549,JP,3,5
276762,JP,3,6
276343,JP,4,1
276344,JP,4,2
276603,JP,4,3
276550,JP,4,4
276551,JP,4,5
276763,JP,4,6
276342,JP,5,1
276552,JP,5,5
276764,JP,5,6
276340,JP,6,1
276341,JP,6,2
276604,JP,6,3
276553,JP,6,4
276554,JP,6,5
276765,JP,6,6
276338,JP,7,1
276339,JP,7,2
276555,JP,7,4
276556,JP,7,5
276766,JP,7,6
276336,JP,8,1
276337,JP,8,2
276605,JP,8,3
276557,JP,8,4
276558,JP,8,5
276767,JP,8,6
276334,JP,9,1
276335,JP,9,2
276606,JP,9,3
276559,JP,9,4
276560,JP,9,5
276768,JP,9,6
181501,K,0,1
181510,K,0,10
181511,K,0,11
181512,K,0,12
181513,K,0,13
181514,K,0,14
181515,K,0,15
181516,K,0,16
181517,K,0,17
181518,K,0,18
181519,K,0,19
181502,K,0,2
181520,K,0,20
181521,K,0,21
181522,K,0,22
181523,K,0,23
181524,K,0,24
181525,K,0,25
181526,K,0,26
181528,K,0,28
181529,K,0,29
181503,K,0,3
181530,K,0,30
181531,K,0,31
181532,K,0,32
181533,K,0,33
181534,K,0,34
181535,K,0,35
181536,K,0,36
181537,K,0,37
181538,K,0,38
181539,K,0,39
181504,K,0,4
181540,K,0,40
181541,K,0,41
181542,K,0,42
181543,K,0,43
181544,K,0,44
181545,K,0,45
181546,K,0,46
181548,K,0,48
181549,K,0,49
181505,K,0,5
181550,K,0,50
181551,K,0,51
181552,K,0,52
181553,K,0,53
181554,K,0,54
181555,K,0,55
181556,K,0,56
181506,K,0,6
181507,K,0,7
181508,K,0,8
181509,K,0,9
181559,K,1,1
181568,K,1,10
181569,K,1,11
181570,K,1,12
181571,K,1,13
181572,K,1,14
181573,K,1,15
181574,K,1,16
181575,K,1,17
181576,K,1,18
181577,K,1,19
181560,K,1,2
181578,K,1,20
181579,K,1,21
181580,K,1,22
181581,K,1,23
181582,K,1,24
181583,K,1,25
181584,K,1,26
181585,K,1,27
181586,K,1,28
181587,K,1,29
181561,K,1,3
181588,K,1,30
181589,K,1,31
181590,K,1,32
181591,K,1,33
181592,K,1,34
181593,K,1,35
181594,K,1,36
181595,K,1,37
181596,K,1,38
181597,K,1,39
181562,K,1,4
181598,K,1,40
181599,K,1,41
181600,K,1,42
181601,K,1,43
181602,K,1,44
181603,K,1,45
181604,K,1,46
181605,K,1,47
181606,K,1,48
181607,K,1,49
181563,K,1,5
181608,K,1,50
181609,K,1,51
181610,K,1,52
181611,K,1,53
181612,K,1,54
181613,K,1,55
181614,K,1,56
181564,K,1,6
181565,K,1,7
181566,K,1,8
181567,K,1,9
181032,K,10,1
181041,K,10,10
181042,K,10,11
181043,K,10,12
181044,K,10,13
181045,K,10,14
181046,K,10,15
181047,K,10,16
181048,K,10,17
181049,K,10,18
181050,K,10,19
181033,K,10,2
181051,K,10,20
181052,K,10,21
181053,K,10,22
181054,K,10,23
181055,K,10,24
181056,K,10,25
181057,K,10,26
181058,K,10,27
181059,K,10,28
181060,K,10,29
181034,K,10,3
181061,K,10,30
181062,K,10,31
181063,K,10,32
181064,K,10,33
181065,K,10,34
181066,K,10,35
181067,K,10,36
181068,K,10,37
181069,K,10,38
181070,K,10,39
181035,K,10,4
181071,K,10,40
181036,K,10,5
181037,K,10,6
181038,K,10,7
181039,K,10,8
181040,K,10,9
180948,K,11,1
180958,K,11,11
180960,K,11,13
180962,K,11,15
180964,K,11,17
180966,K,11,19
180968,K,11,21
180970,K,11,23
180972,K,11,25
180974,K,11,27
180976,K,11,29
180950,K,11,3
180978,K,11,31
180980,K,11,33
180982,K,11,35
180984,K,11,37
180986,K,11,39
180988,K,11,41
180989,K,11,42
180990,K,11,43
180991,K,11,44
180992,K,11,45
180993,K,11,46
180994,K,11,47
180995,K,11,48
180996,K,11,49
180952,K,11,5
180997,K,11,50
180998,K,11,51
180999,K,11,52
181000,K,11,53
181001,K,11,54
181002,K,11,55
181003,K,11,56
180954,K,11,7
180956,K,11,9
181023,K,12,41
287143,K,12,42
181024,K,12,43
287144,K,12,44
181025,K,12,45
287145,K,12,46
181026,K,12,47
287146,K,12,48
181027,K,12,49
287147,K,12,50
181028,K,12,51
287148,K,12,52
181029,K,12,53
287149,K,12,54
181030,K,12,55
287150,K,12,56
287151,K,13,41
287152,K,13,42
287153,K,13,43
287154,K,13,44
287155,K,13,45
287156,K,13,46
287157,K,13,47
287158,K,13,48
287159,K,13,49
287160,K,13,50
287161,K,13,51
287162,K,13,52
287163,K,13,53
287164,K,13,54
287165,K,13,55
287166,K,13,56
287167,K,14,41
287168,K,14,42
287169,K,14,43
287170,K,14,44
287171,K,14,45
287172,K,14,46
287173,K,14,47
287174,K,14,48
287175,K,14,49
287176,K,14,50
287177,K,14,51
287178,K,14,52
287179,K,14,53
287180,K,14,54
287181,K,14,55
287182,K,14,56
287183,K,15,41
287184,K,15,42
287185,K,15,43
287186,K,15,44
287187,K,15,45
287188,K,15,46
287189,K,15,47
287190,K,15,48
287191,K,15,49
287192,K,15,50
287193,K,15,51
287194,K,15,52
287195,K,15,53
287196,K,15,54
287197,K,15,55
287198,K,15,56
287199,K,16,41
287200,K,16,42
287201,K,16,43
287202,K,16,44
287203,K,16,45
287204,K,16,46
287205,K,16,47
287206,K,16,48
287207,K,16,49
287208,K,16,50
287209,K,16,51
287210,K,16,52
287211,K,16,53
287212,K,16,54
287213,K,16,55
287214,K,16,56
287215,K,17,41
287216,K,17,42
287217,K,17,43
287218,K,17,44
287219,K,17,45
287220,K,17,46
287221,K,17,47
287222,K,17,48
287223,K,17,49
287224,K,17,50
287225,K,17,51
287226,K,17,52
287227,K,17,53
287228,K,17,54
287229,K,17,55
287230,K,17,56
287231,K,19,41
287232,K,19,42
287233,K,19,43
287234,K,19,44
287235,K,19,45
287236,K,19,46
287237,K,19,47
287238,K,19,48
287239,K,19,49
287240,K,19,50
287241,K,19,51
287242,K,19,52
287243,K,19,53
287244,K,19,54
287245,K,19,55
287246,K,19,56
181617,K,2,1
181626,K,2,10
181627,K,2,11
181628,K,2,12
181629,K,2,13
181630,K,2,14
181631,K,2,15
181632,K,2,16
181633,K,2,17
181634,K,2,18
181635,K,2,19
181618,K,2,2
181636,K,2,20
181637,K,2,21
181638,K,2,22
181639,K,2,23
181640,K,2,24
181641,K,2,25
181642,K,2,26
181643,K,2,27
181644,K,2,28
181645,K,2,29
181619,K,2,3
181646,K,2,30
181647,K,2,31
181648,K,2,32
181649,K,2,33
181650,K,2,34
181651,K,2,35
181652,K,2,36
181653,K,2,37
181654,K,2,38
181655,K,2,39
181620,K,2,4
181656,K,2,40
181657,K,2,41
181658,K,2,42
181659,K,2,43
181660,K,2,44
181661,K,2,45
181662,K,2,46
181663,K,2,47
181664,K,2,48
181665,K,2,49
181621,K,2,5
181666,K,2,50
181667,K,2,51
181668,K,2,52
181669,K,2,53
181670,K,2,54
181671,K,2,55
181672,K,2,56
181622,K,2,6
181623,K,2,7
181624,K,2,8
181625,K,2,9
287247,K,20,41
287248,K,20,42
287249,K,20,43
287250,K,20,44
287251,K,20,45
287252,K,20,46
287253,K,20,47
287254,K,20,48
287255,K,20,49
287256,K,20,50
287257,K,20,51
287258,K,20,52
287259,K,20,53
287260,K,20,54
287261,K,20,55
287262,K,20,56
287263,K,21,41
287264,K,21,42
287265,K,21,43
287266,K,21,44
287267,K,21,45
287268,K,21,46
287269,K,21,47
287270,K,21,48
287271,K,21,49
287272,K,21,50
287273,K,21,51
287274,K,21,52
287275,K,21,53
287276,K,21,54
287277,K,21,55
287278,K,21,56
287279,K,22,41
287280,K,22,42
287281,K,22,43
287282,K,22,44
287283,K,22,45
287284,K,22,46
287285,K,22,47
287286,K,22,48
287287,K,22,49
287288,K,22,50
287289,K,22,51
287290,K,22,52
287291,K,22,53
287292,K,22,54
287293,K,22,55
287294,K,22,56
287295,K,23,41
287296,K,23,42
287297,K,23,43
287298,K,23,44
287299,K,23,45
287300,K,23,46
287301,K,23,47
287302,K,23,48
287303,K,23,49
287304,K,23,50
287305,K,23,51
287306,K,23,52
287307,K,23,53
287308,K,23,54
287309,K,23,55
287310,K,23,56
287311,K,24,41
287312,K,24,42
287313,K,24,43
287314,K,24,44
287315,K,24,45
287316,K,24,46
287317,K,24,47
287318,K,24,48
287319,K,24,49
287320,K,24,50
287321,K,24,51
287322,K,24,52
287323,K,24,53
287324,K,24,54
287325,K,24,55
287326,K,24,56
287327,K,25,41
287328,K,25,42
287329,K,25,43
287330,K,25,44
287331,K,25,45
287332,K,25,46
287333,K,25,47
287334,K,25,48
287335,K,25,49
287336,K,25,50
287337,K,25,51
287338,K,25,52
287339,K,25,53
287340,K,25,54
287341,K,25,55
287342,K,25,56
287343,K,26,41
287344,K,26,42
287345,K,26,43
287346,K,26,44
287347,K,26,45
287348,K,26,46
287349,K,26,47
287350,K,26,48
287351,K,26,49
287352,K,26,50
287353,K,26,51
287354,K,26,52
287355,K,26,53
287356,K,26,54
287357,K,26,55
287358,K,26,56
287359,K,27,41
287360,K,27,42
287361,K,27,43
287362,K,27,44
287363,K,27,45
287364,K,27,46
287365,K,27,47
287366,K,27,48
287367,K,27,49
287368,K,27,50
287369,K,27,51
287370,K,27,52
287371,K,27,53
287372,K,27,54
287373,K,27,55
287374,K,27,56
287375,K,28,41
287376,K,28,42
287377,K,28,43
287378,K,28,44
287379,K,28,45
287380,K,28,46
287381,K,28,47
287382,K,28,48
287383,K,28,49
287384,K,28,50
287385,K,28,51
287386,K,28,52
287387,K,28,53
287388,K,28,54
287389,K,28,55
287390,K,28,56
287391,K,29,41
287392,K,29,42
287393,K,29,43
287394,K,29,44
287395,K,29,45
287396,K,29,46
287397,K,29,47
287398,K,29,48
287399,K,29,49
287400,K,29,50
287401,K,29,51
287402,K,29,52
287403,K,29,53
287404,K,29,54
287405,K,29,55
287406,K,29,56
181675,K,3,1
181684,K,3,10
181685,K,3,11
181686,K,3,12
181687,K,3,13
181688,K,3,14
181689,K,3,15
181690,K,3,16
181691,K,3,17
181692,K,3,18
181693,K,3,19
181676,K,3,2
181694,K,3,20
181695,K,3,21
181696,K,3,22
181697,K,3,23
181698,K,3,24
181699,K,3,25
181700,K,3,26
181701,K,3,27
181702,K,3,28
181703,K,3,29
181677,K,3,3
181704,K,3,30
181705,K,3,31
181706,K,3,32
181707,K,3,33
181708,K,3,34
181709,K,3,35
181710,K,3,36
181711,K,3,37
181712,K,3,38
181713,K,3,39
181678,K,3,4
181714,K,3,40
181715,K,3,41
181716,K,3,42
181717,K,3,43
181718,K,3,44
181719,K,3,45
181720,K,3,46
181721,K,3,47
181722,K,3,48
181723,K,3,49
181679,K,3,5
181724,K,3,50
181725,K,3,51
181726,K,3,52
181727,K,3,53
181728,K,3,54
181729,K,3,55
181730,K,3,56
181680,K,3,6
181681,K,3,7
181682,K,3,8
181683,K,3,9
181733,K,4,1
181742,K,4,10
181743,K,4,11
181744,K,4,12
181745,K,4,13
181746,K,4,14
181747,K,4,15
181749,K,4,17
181750,K,4,18
181751,K,4,19
181734,K,4,2
181752,K,4,20
181753,K,4,21
181754,K,4,22
181755,K,4,23
181756,K,4,24
181757,K,4,25
181758,K,4,26
181759,K,4,27
181761,K,4,29
181735,K,4,3
181762,K,4,30
181763,K,4,31
181764,K,4,32
181765,K,4,33
181766,K,4,34
181767,K,4,35
181768,K,4,36
181769,K,4,37
181770,K,4,38
181771,K,4,39
181736,K,4,4
181772,K,4,40
181773,K,4,41
181774,K,4,42
181775,K,4,43
181776,K,4,44
181777,K,4,45
181778,K,4,46
181779,K,4,47
181781,K,4,49
181737,K,4,5
181782,K,4,50
181783,K,4,51
181784,K,4,52
181785,K,4,53
181786,K,4,54
181787,K,4,55
181788,K,4,56
181738,K,4,6
181739,K,4,7
181740,K,4,8
181741,K,4,9
181791,K,5,1
181800,K,5,10
181801,K,5,11
181802,K,5,12
181803,K,5,13
181804,K,5,14
181805,K,5,15
181806,K,5,16
181807,K,5,17
181808,K,5,18
181809,K,5,19
181792,K,5,2
181810,K,5,20
181811,K,5,21
181812,K,5,22
181813,K,5,23
181814,K,5,24
181815,K,5,25
181816,K,5,26
181817,K,5,27
181818,K,5,28
181819,K,5,29
181793,K,5,3
181820,K,5,30
181821,K,5,31
181822,K,5,32
181823,K,5,33
181824,K,5,34
181825,K,5,35
181826,K,5,36
181827,K,5,37
181828,K,5,38
181829,K,5,39
181794,K,5,4
181830,K,5,40
181831,K,5,41
181832,K,5,42
181833,K,5,43
181834,K,5,44
181835,K,5,45
181836,K,5,46
181837,K,5,47
181838,K,5,48
181839,K,5,49
181795,K,5,5
181840,K,5,50
181841,K,5,51
181842,K,5,52
181843,K,5,53
181844,K,5,54
181845,K,5,55
181846,K,5,56
181796,K,5,6
181797,K,5,7
181798,K,5,8
181799,K,5,9
181849,K,6,1
181858,K,6,10
181859,K,6,11
181860,K,6,12
181861,K,6,13
181862,K,6,14
181863,K,6,15
181864,K,6,16
181865,K,6,17
181866,K,6,18
181867,K,6,19
181850,K,6,2
181868,K,6,20
181869,K,6,21
181870,K,6,22
181871,K,6,23
181872,K,6,24
181873,K,6,25
181874,K,6,26
181875,K,6,27
181876,K,6,28
181877,K,6,29
181851,K,6,3
181878,K,6,30
181879,K,6,31
181880,K,6,32
181881,K,6,33
181882,K,6,34
181883,K,6,35
181884,K,6,36
181885,K,6,37
181886,K,6,38
181887,K,6,39
181852,K,6,4
181888,K,6,40
181889,K,6,41
181890,K,6,42
181891,K,6,43
181892,K,6,44
181893,K,6,45
181894,K,6,46
181895,K,6,47
181896,K,6,48
181897,K,6,49
181853,K,6,5
181898,K,6,50
181899,K,6,51
181900,K,6,52
181901,K,6,53
181902,K,6,54
181903,K,6,55
181904,K,6,56
181854,K,6,6
181855,K,6,7
181856,K,6,8
181857,K,6,9
181907,K,7,1
181916,K,7,10
181917,K,7,11
181918,K,7,12
181919,K,7,13
181920,K,7,14
181921,K,7,15
181922,K,7,16
181923,K,7,17
181924,K,7,18
181925,K,7,19
181908,K,7,2
181926,K,7,20
181927,K,7,21
181928,K,7,22
181929,K,7,23
181930,K,7,24
181931,K,7,25
181932,K,7,26
181933,K,7,27
181934,K,7,28
181935,K,7,29
181909,K,7,3
181936,K,7,30
181937,K,7,31
181938,K,7,32
181939,K,7,33
181940,K,7,34
181941,K,7,35
181942,K,7,36
181943,K,7,37
181944,K,7,38
181945,K,7,39
181910,K,7,4
181946,K,7,40
181911,K,7,5
181912,K,7,6
181913,K,7,7
181914,K,7,8
181915,K,7,9
181170,K,8,1
181179,K,8,10
181180,K,8,11
181181,K,8,12
181182,K,8,13
181183,K,8,14
181184,K,8,15
181185,K,8,16
181186,K,8,17
181187,K,8,18
181188,K,8,19
181171,K,8,2
181189,K,8,20
181190,K,8,21
181191,K,8,22
181192,K,8,23
181193,K,8,24
181194,K,8,25
181195,K,8,26
181196,K,8,27
181197,K,8,28
181198,K,8,29
181172,K,8,3
181199,K,8,30
181200,K,8,31
181201,K,8,32
181202,K,8,33
181203,K,8,34
181204,K,8,35
181205,K,8,36
181206,K,8,37
181207,K,8,38
181208,K,8,39
181173,K,8,4
181209,K,8,40
181174,K,8,5
181175,K,8,6
181176,K,8,7
181177,K,8,8
181178,K,8,9
181114,K,9,1
181123,K,9,10
181124,K,9,11
181125,K,9,12
181126,K,9,13
181127,K,9,14
181128,K,9,15
181130,K,9,17
181131,K,9,18
181132,K,9,19
181115,K,9,2
181133,K,9,20
181134,K,9,21
181135,K,9,22
181136,K,9,23
181137,K,9,24
181138,K,9,25
181139,K,9,26
181140,K,9,27
181141,K,9,28
181142,K,9,29
181116,K,9,3
181143,K,9,30
181144,K,9,31
181145,K,9,32
181146,K,9,33
181147,K,9,34
181148,K,9,35
181149,K,9,36
181150,K,9,37
181151,K,9,38
181152,K,9,39
181117,K,9,4
181153,K,9,40
181118,K,9,5
181119,K,9,6
181120,K,9,7
181121,K,9,8
181122,K,9,9
276333,KP,0,1
276575,KP,0,5
276754,KP,0,6
276331,KP,1,1
276332,KP,1,2
276613,KP,1,3
276576,KP,1,4
276577,KP,1,5
276755,KP,1,6
276619,KP,10,3
276620,KP,11,3
276756,KP,2,6
276329,KP,3,1
276330,KP,3,2
276614,KP,3,3
276578,KP,3,4
276579,KP,3,5
276757,KP,3,6
276327,KP,4,1
276328,KP,4,2
276615,KP,4,3
276580,KP,4,4
276581,KP,4,5
276758,KP,4,6
276326,KP,5,1
276582,KP,5,5
276759,KP,5,6
276616,KP,7,3
276617,KP,8,3
276618,KP,9,3
179534,L,0,1
179544,L,0,11
179546,L,0,13
179548,L,0,15
179550,L,0,17
179552,L,0,19
179554,L,0,21
179556,L,0,23
179558,L,0,25
179560,L,0,27
179562,L,0,29
179536,L,0,3
179564,L,0,31
179566,L,0,33
179568,L,0,35
179570,L,0,37
179572,L,0,39
179574,L,0,41
179576,L,0,43
179578,L,0,45
179580,L,0,47
179582,L,0,49
179538,L,0,5
179584,L,0,51
179586,L,0,53
179588,L,0,55
179590,L,0,57
179540,L,0,7
179542,L,0,9
179592,L,1,1
179601,L,1,10
179602,L,1,11
179603,L,1,12
179604,L,1,13
179605,L,1,14
179606,L,1,15
179607,L,1,16
179608,L,1,17
179609,L,1,18
179610,L,1,19
179593,L,1,2
179611,L,1,20
179612,L,1,21
179613,L,1,22
179614,L,1,23
179615,L,1,24
179616,L,1,25
179617,L,1,26
179618,L,1,27
179619,L,1,28
179620,L,1,29
179594,L,1,3
179621,L,1,30
179622,L,1,31
179623,L,1,32
179624,L,1,33
179625,L,1,34
179626,L,1,35
179627,L,1,36
179628,L,1,37
179629,L,1,38
179630,L,1,39
179595,L,1,4
179631,L,1,40
179632,L,1,41
179633,L,1,42
179634,L,1,43
179635,L,1,44
179636,L,1,45
179637,L,1,46
179638,L,1,47
179639,L,1,48
179640,L,1,49
179596,L,1,5
179641,L,1,50
179642,L,1,51
179643,L,1,52
179644,L,1,53
179645,L,1,54
179646,L,1,55
179647,L,1,56
179648,L,1,57
179649,L,1,58
282201,L,1,59
179597,L,1,6
282202,L,1,60
179598,L,1,7
179599,L,1,8
179600,L,1,9
179650,L,2,1
179659,L,2,10
179660,L,2,11
179661,L,2,12
179662,L,2,13
179663,L,2,14
179664,L,2,15
179666,L,2,17
179667,L,2,18
179668,L,2,19
179651,L,2,2
179669,L,2,20
179670,L,2,21
179671,L,2,22
179672,L,2,23
179673,L,2,24
179674,L,2,25
179675,L,2,26
179676,L,2,27
179677,L,2,28
179678,L,2,29
179652,L,2,3
179679,L,2,30
179680,L,2,31
179681,L,2,32
179682,L,2,33
179683,L,2,34
179684,L,2,35
179685,L,2,36
179686,L,2,37
179687,L,2,38
179688,L,2,39
179689,L,2,40
179690,L,2,41
179692,L,2,43
179693,L,2,44
179694,L,2,45
179695,L,2,46
179696,L,2,47
179697,L,2,48
179698,L,2,49
179654,L,2,5
179699,L,2,50
179700,L,2,51
179701,L,2,52
179702,L,2,53
179703,L,2,54
179704,L,2,55
179705,L,2,56
179706,L,2,57
179707,L,2,58
282203,L,2,59
179655,L,2,6
179656,L,2,7
179657,L,2,8
179658,L,2,9
179717,L,3,10
179718,L,3,11
179719,L,3,12
179720,L,3,13
179721,L,3,14
179723,L,3,16
179724,L,3,17
179725,L,3,18
179726,L,3,19
179709,L,3,2
179727,L,3,20
179728,L,3,21
179729,L,3,22
179730,L,3,23
179731,L,3,24
179732,L,3,25
179733,L,3,26
179734,L,3,27
179735,L,3,28
179736,L,3,29
179710,L,3,3
179737,L,3,30
179738,L,3,31
179739,L,3,32
179740,L,3,33
179741,L,3,34
179742,L,3,35
179743,L,3,36
179744,L,3,37
179745,L,3,38
179746,L,3,39
179711,L,3,4
179747,L,3,40
179749,L,3,42
179750,L,3,43
179751,L,3,44
179752,L,3,45
179753,L,3,46
179754,L,3,47
179755,L,3,48
179756,L,3,49
179712,L,3,5
179757,L,3,50
179758,L,3,51
179759,L,3,52
179760,L,3,53
179761,L,3,54
179762,L,3,55
179763,L,3,56
179764,L,3,57
179765,L,3,58
179713,L,3,6
282204,L,3,60
179714,L,3,7
179715,L,3,8
179716,L,3,9
179766,L,4,1
179775,L,4,10
179776,L,4,11
179777,L,4,12
179778,L,4,13
179779,L,4,14
179780,L,4,15
179781,L,4,16
179782,L,4,17
179783,L,4,18
179784,L,4,19
179767,L,4,2
179785,L,4,20
179786,L,4,21
179787,L,4,22
179788,L,4,23
179789,L,4,24
179790,L,4,25
179791,L,4,26
179792,L,4,27
179793,L,4,28
179794,L,4,29
179768,L,4,3
179795,L,4,30
179796,L,4,31
179797,L,4,32
179798,L,4,33
179799,L,4,34
179800,L,4,35
179801,L,4,36
179802,L,4,37
179803,L,4,38
179804,L,4,39
179769,L,4,4
179805,L,4,40
179806,L,4,41
179807,L,4,42
179808,L,4,43
179809,L,4,44
179810,L,4,45
179811,L,4,46
179812,L,4,47
179813,L,4,48
179814,L,4,49
179770,L,4,5
179815,L,4,50
179816,L,4,51
179817,L,4,52
179818,L,4,53
179819,L,4,54
179820,L,4,55
179821,L,4,56
179822,L,4,57
179823,L,4,58
282205,L,4,59
179771,L,4,6
282206,L,4,60
179772,L,4,7
179773,L,4,8
179774,L,4,9
179824,L,5,1
179833,L,5,10
179834,L,5,11
179835,L,5,12
179836,L,5,13
179837,L,5,14
179840,L,5,17
179841,L,5,18
179842,L,5,19
179825,L,5,2
179843,L,5,20
179844,L,5,21
179845,L,5,22
179846,L,5,23
179847,L,5,24
179848,L,5,25
179849,L,5,26
179850,L,5,27
179851,L,5,28
179852,L,5,29
179826,L,5,3
179853,L,5,30
179854,L,5,31
179855,L,5,32
179856,L,5,33
179857,L,5,34
179858,L,5,35
179859,L,5,36
179860,L,5,37
179861,L,5,38
179862,L,5,39
179827,L,5,4
179863,L,5,40
179866,L,5,43
179867,L,5,44
179868,L,5,45
179869,L,5,46
179870,L,5,47
179871,L,5,48
179872,L,5,49
179828,L,5,5
179873,L,5,50
179874,L,5,51
179875,L,5,52
179876,L,5,53
179877,L,5,54
179878,L,5,55
179879,L,5,56
179880,L,5,57
179881,L,5,58
282207,L,5,59
179829,L,5,6
282208,L,5,60
179830,L,5,7
179831,L,5,8
179832,L,5,9
179882,L,6,1
179891,L,6,10
179892,L,6,11
179893,L,6,12
179894,L,6,13
179895,L,6,14
179896,L,6,15
179897,L,6,16
179898,L,6,17
179899,L,6,18
179900,L,6,19
179883,L,6,2
179901,L,6,20
179902,L,6,21
179903,L,6,22
179904,L,6,23
179905,L,6,24
179906,L,6,25
179907,L,6,26
179908,L,6,27
179909,L,6,28
179910,L,6,29
179884,L,6,3
179911,L,6,30
179912,L,6,31
179913,L,6,32
179914,L,6,33
179915,L,6,34
179916,L,6,35
179917,L,6,36
179918,L,6,37
179919,L,6,38
179920,L,6,39
179885,L,6,4
179921,L,6,40
179922,L,6,41
179923,L,6,42
179924,L,6,43
179925,L,6,44
179926,L,6,45
179927,L,6,46
179928,L,6,47
179929,L,6,48
179930,L,6,49
179886,L,6,5
179931,L,6,50
179932,L,6,51
179933,L,6,52
179934,L,6,53
179935,L,6,54
179936,L,6,55
179937,L,6,56
179938,L,6,57
179939,L,6,58
282209,L,6,59
179887,L,6,6
282210,L,6,60
179888,L,6,7
179889,L,6,8
179890,L,6,9
180180,L,7,1
180189,L,7,10
180190,L,7,11
180191,L,7,12
180192,L,7,13
180193,L,7,14
180194,L,7,15
180195,L,7,16
180196,L,7,17
180197,L,7,18
180198,L,7,19
180181,L,7,2
180199,L,7,20
180200,L,7,21
180201,L,7,22
180202,L,7,23
180203,L,7,24
180204,L,7,25
180205,L,7,26
180206,L,7,27
180207,L,7,28
180208,L,7,29
180182,L,7,3
180209,L,7,30
180210,L,7,31
180211,L,7,32
180212,L,7,33
180213,L,7,34
180214,L,7,35
180215,L,7,36
180216,L,7,37
180217,L,7,38
180218,L,7,39
180183,L,7,4
180219,L,7,40
180220,L,7,41
180221,L,7,42
180222,L,7,43
180223,L,7,44
180224,L,7,45
180225,L,7,46
180226,L,7,47
180227,L,7,48
180228,L,7,49
180184,L,7,5
180229,L,7,50
180230,L,7,51
180231,L,7,52
180232,L,7,53
180233,L,7,54
180234,L,7,55
180235,L,7,56
180236,L,7,57
180237,L,7,58
282211,L,7,59
180185,L,7,6
180186,L,7,7
180187,L,7,8
180188,L,7,9
253304,LB,1,2
253368,LB,1,4
313554,LG,1,1
313563,LG,1,10
313564,LG,1,11
313565,LG,1,12
313566,LG,1,13
313567,LG,1,14
313568,LG,1,15
313569,LG,1,16
313570,LG,1,17
313571,LG,1,18
313572,LG,1,19
313555,LG,1,2
313573,LG,1,20
313574,LG,1,21
313575,LG,1,22
313576,LG,1,23
313577,LG,1,24
313578,LG,1,25
313579,LG,1,26
313580,LG,1,27
313581,LG,1,28
313582,LG,1,29
313556,LG,1,3
313583,LG,1,30
313584,LG,1,31
313585,LG,1,32
313586,LG,1,33
313587,LG,1,34
313588,LG,1,35
313589,LG,1,36
313590,LG,1,37
313591,LG,1,38
313592,LG,1,39
313557,LG,1,4
313593,LG,1,40
313594,LG,1,41
313595,LG,1,42
313596,LG,1,43
313597,LG,1,44
